,product_name,score,customerID,comments
11432,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11433,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11434,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11435,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11436,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11437,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11438,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11439,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11440,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11441,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11442,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11443,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11444,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11445,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11446,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11447,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11448,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11449,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11450,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11451,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11452,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11453,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11454,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11455,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11456,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11457,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11458,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11459,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11460,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11461,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11462,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11463,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11464,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11465,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11466,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11467,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11468,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11469,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11470,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11471,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11472,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11473,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11474,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11475,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11476,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11477,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11478,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11479,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11480,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11481,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11482,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11483,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11484,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11485,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11486,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11487,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11488,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11489,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11490,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11491,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11492,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11493,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11494,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11495,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11496,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11497,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11498,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11499,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11500,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11501,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11502,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11503,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11504,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11505,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11506,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11507,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11508,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11509,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11510,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11511,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11512,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11513,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11514,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11515,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11516,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11517,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11518,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11519,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11520,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11521,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11522,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11523,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11524,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11525,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11526,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11527,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11528,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11529,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11530,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11531,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11532,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11533,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11534,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11535,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11536,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11537,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11538,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11539,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11540,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11541,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11542,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11543,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11544,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11545,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11546,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11547,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11548,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11549,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11550,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11551,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11552,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11553,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11554,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11555,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11556,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11557,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11558,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11559,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11560,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11561,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11562,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11563,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11564,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11565,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11566,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11567,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11568,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11569,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11570,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11571,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11572,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11573,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11574,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11575,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11576,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11577,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11578,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11579,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11580,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11581,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11582,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11583,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11584,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11585,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11586,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11587,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11588,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11589,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11590,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11591,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11592,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11593,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11594,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11595,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11596,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11597,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11598,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11599,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11600,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11601,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11602,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11603,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11604,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11605,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11606,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11607,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11608,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11609,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11610,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11611,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11612,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11613,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11614,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11615,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11616,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11617,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
11618,시트러스 혼디주 12도 330ml,5,9104***,12도 인데 끝에 쓴 술맛은 거의 없어요. 맑은 과실향이 나요.  화이트 와인 보다는 더 단 느낌이에요. 맛있는데 호로록 먹다보면 금방이에요. 병이 긴데 양은 작아요~~!
11619,시트러스 혼디주 12도 330ml,5,hpar****,배송도 빠르고 안전하게 잘받았습니다. 아직 먹기는 전이지만 잘 먹겠습니다.
11620,시트러스 혼디주 12도 330ml,5,lalu****,적당한 도수에 향긋한 향 달작지근한 맛 다 좋았어요.
11621,시트러스 혼디주 12도 330ml,5,skyp*******,만족했습니다ㅎㅎ 저는 항상 이 제품만 쓴답니다ㅎㅎ 추천 그리고 별 다섯개 냉장고에 두고 마시면 맛있습니다
11622,시트러스 혼디주 12도 330ml,5,risa******,감귤주들중 가장 달달하단 후기가 많이보이는걸로 택ㅎㅎ 병부터 상콤
11623,시트러스 혼디주 12도 330ml,5,iris*******,배송 빠르고 잘 왔습니다
11624,시트러스 혼디주 12도 330ml,5,enti***,상콤하고 맛있어요.
11625,시트러스 혼디주 12도 330ml,5,kyky****,포장에 1차감동 맛에 2차감동
11626,시트러스 혼디주 12도 330ml,5,digh***,굉장합니다 만족합니다 추천합니다
11627,시트러스 혼디주 12도 330ml,5,m_he*******,친구선물로 너무좋아하네요ㅎ
11628,시트러스 혼디주 12도 330ml,5,yeom****,포장 꼼꼼하고 맛도 좋아요:)
11629,시트러스 혼디주 12도 330ml,5,poya****,주말에 다 마셨어요 ㅜㅜ 다시 재구매 할래요. 저의 최애 주종이 되었어용.
11630,시트러스 혼디주 12도 330ml,5,yoon********,요즘 전통주에 빠져있는데 딱좋더라구요!! 배송도 빨라서 좋았습니당!!
11631,시트러스 혼디주 12도 330ml,4,max9***,진짜 배송도 빠르고 포장상태도 양호하네요 추석연휴때 가족들과 맛있게 먹을수있을거같아요 ㅎㅎ
11632,시트러스 혼디주 12도 330ml,5,ilge*******,배송도 빠르고 제품도 좋습니다
11633,시트러스 혼디주 12도 330ml,5,yezz*****,맛있어요! 유자 들어간 술 넘 제스탈에여!
11634,시트러스 혼디주 12도 330ml,3,jeni***,기대하고 먹었는데 알콜 맛이 많이 겉돌아요. 얼음으로도 안되서 사이다로 희석해서 먹음. 디자인은 이뻐요.
11635,시트러스 혼디주 12도 330ml,5,dlqm*****,맛있어용! 재구매했어요
11636,시트러스 혼디주 12도 330ml,5,dlqm*****,재구매먹어보고 맛있어서 재구매했습니다!
11637,시트러스 혼디주 12도 330ml,5,wkdw*******,한달사용기에어캡 포장에 하나하나 넣어서 배달와서 깨질 염려 없을 것 같아요. 달달하고 맛있어요 구매한 것 중에 가장 마시기 편했어요
